duration,ies_1,ies_2,ies_3,ies_4,ies_5,ies_6,ies_7,ies_8,ies_9,ies_10,ies_11,ies_12,ies_13,ies_14,ies_15,ibq_1,ibq_2,ibq_3,ibq_4,ibq_5,ibq_6,ibq_7,ibq_8,ibq_9,ibq_10,ibq_11,ibq_12,id_1before,id_1after,tsc_1,tsc_2,tsc_3,tsc_4,tsc_5,tsc_6,tsc_7,tsc_8,tsc_9,tsc_10,tsc_11,tsc_12,tsc_13,tsc_14,tsc_15,tsc_16,tsc_17,tsc_18,tsc_19,tsc_20,tsc_21,tsc_22,tsc_23,tsc_24,tsc_25,tsc_26,tsc_27,tsc_28,tsc_29,tsc_30,tsc_31,tsc_32,tsc_33,tsc_34,tsc_35,tsc_36,tsc_37,tsc_38,tsc_39,tsc_40,att_1,att_2,att_3,att_4,att_5,age,gender,gendertext,raceethn,raceethntext,int,orient,orienttext,religion,religiontext,varsity,nonvarsity,frat,soror,housing,inperson,liveeug,student,studenttext,covid19
789,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,3,19,2,,7,,0,4,,4,,1,2,2,2,2,2,1,2,,1
2297,3,3,2,1,3,1,1,2,1,1,3,2,2,2,3,0,1,1,0,1,0,0,0,0,0,0,0,4,0,2,3,0,1,0,3,0,3,0,0,0,2,2,3,3,0,1,0,3,3,1,3,0,0,2,0,,3,0,0,2,1,3,3,0,0,0,0,0,0,2,1,10,3,6,20,1,,7,,0,4,,1,,2,2,2,2,2,1,1,3,,1
16339,3,2,2,1,3,3,3,1,3,3,2,3,2,3,1,1,0,1,2,0,1,0,0,1,1,0,0,3,2,2,0,3,,1,1,2,3,,1,1,0,0,2,1,2,1,2,2,1,1,0,1,2,1,1,3,0,0,0,2,,0,3,0,0,2,2,0,1,3,1,10,3,6,19,1,,7,,0,2,,1,,2,2,2,2,2,2,2,2,,1
3773,3,2,3,3,4,2,3,1,3,2,3,3,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,1,3,2,0,2,1,1,1,3,1,0,2,3,2,1,0,0,0,0,2,3,0,1,3,2,0,1,0,0,3,0,3,3,0,0,3,3,3,1,0,1,10,3,6,20,1,,7,,0,4,,,,2,2,2,2,2,2,1,2,,2
2472,4,3,1,1,2,1,2,1,1,2,2,2,2,1,2,0,0,0,0,2,2,0,2,2,2,2,1,2,1,2,2,1,1,0,2,2,2,1,1,0,2,0,2,2,0,0,2,1,1,1,3,0,2,1,0,1,3,0,0,1,1,1,2,0,0,1,2,1,1,2,1,10,3,6,18,1,,4,,0,4,,1,,2,2,2,2,2,2,2,1,,2
719,4,4,4,2,3,4,4,1,2,1,1,1,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,2,3,0,3,1,3,0,3,0,0,1,2,3,1,2,2,3,2,3,3,1,2,3,3,1,2,3,0,3,1,3,2,3,0,3,3,1,0,2,1,8,3,6,18,6,,7,,0,2,,8,Satanism,2,2,2,2,2,2,2,1,,1
2406,4,3,3,3,4,1,3,3,3,4,4,3,3,3,4,0,1,1,0,0,1,1,0,1,0,0,1,3,2,2,3,0,2,0,3,1,3,1,3,0,3,1,3,2,3,2,0,0,1,2,3,1,1,1,0,0,1,1,0,3,2,0,3,0,0,1,2,1,2,2,1,10,3,6,21,1,,7,,0,2,,1,,2,2,2,2,2,2,1,4,,1
1685,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,3,1,2,3,0,3,0,3,1,3,0,2,0,3,3,3,3,2,3,3,3,2,1,3,0,2,1,1,0,3,0,0,3,2,2,3,0,0,2,3,0,3,2,1,10,3,6,19,1,,1,,0,2,,8,spiritual ,2,2,2,2,2,2,1,2,,2
3692,3,1,3,4,3,1,4,2,2,3,3,2,3,1,3,0,1,1,1,1,2,2,0,0,0,0,0,3,0,1,1,1,3,0,2,3,3,3,3,0,1,1,3,1,3,2,0,3,0,3,3,0,2,3,0,0,1,0,0,3,2,3,3,2,0,3,3,3,0,2,1,10,3,6,18,1,,7,,0,6,,8,,2,2,2,2,1,2,1,1,,2
1463,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,3,6,21,1,,7,,0,4,,4,,2,2,2,2,2,2,1,4,,2
3198,4,1,1,1,2,1,1,2,1,1,1,1,1,1,3,0,1,0,0,2,2,1,2,2,2,0,0,3,1,3,3,2,3,1,2,3,1,0,2,0,2,0,3,3,1,1,0,0,3,0,3,0,0,3,3,0,1,0,1,2,0,0,3,0,0,1,0,3,0,2,1,10,3,6,19,1,,7,,0,4,,2,,2,2,2,2,2,2,1,1,,1
2639,4,3,1,2,4,2,1,1,1,2,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,3,0,1,0,0,0,3,0,1,,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,2,1,1,0,0,2,0,1,0,2,1,10,3,6,19,1,,7,,0,4,,1,,2,2,2,2,1,2,1,1,,1
2767,4,4,4,3,4,4,2,3,3,2,2,4,4,3,4,0,1,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,2,0,1,1,0,0,2,1,1,3,0,0,0,1,0,1,2,0,2,1,0,0,1,0,0,2,1,1,0,1,0,1,0,2,0,2,1,10,3,6,,1,,7,,0,4,,1,,2,2,2,2,1,2,3,1,,2
2459,3,3,3,1,2,1,2,1,3,1,3,4,4,2,2,0,0,0,0,0,0,0,0,2,0,0,1,2,0,3,3,0,1,0,2,3,3,0,0,0,2,3,3,3,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2,1,10,3,6,18,1,,9,"Mixed, Asian Indian and White/Caucasian",0,2,,1,,2,1,2,2,1,2,1,1,,1
2090,4,3,1,2,3,3,2,1,2,3,4,2,3,4,3,1,1,1,0,0,0,0,0,0,0,0,0,4,3,1,2,1,0,1,2,1,2,1,0,0,1,2,1,1,0,1,1,3,1,1,2,1,0,1,0,0,2,1,0,1,1,0,1,1,0,1,0,0,0,2,1,10,3,6,20,1,,7,,0,4,,4,,1,2,2,2,2,2,1,3,,1
2859,1,3,1,1,3,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,1,3,3,0,0,0,0,0,0,0,0,1,0,0,2,3,0,3,0,0,0,0,1,10,3,6,18,1,,"2,4,7",,0,4,,1,,2,2,2,2,1,2,1,1,,2
1418,3,1,1,2,4,1,2,2,3,2,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,2,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,1,10,3,6,18,1,,7,,0,4,,8,none,2,1,2,2,1,1,1,1,,1
1309,3,2,2,1,2,1,1,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,3,3,0,1,0,0,2,2,0,1,1,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,1,1,2,1,10,3,6,20,2,,9,India ,0,4,,8,Sikh,2,2,2,2,2,2,3,3,,1
2626,3,2,4,1,2,1,3,1,3,3,3,3,3,2,4,1,1,2,0,2,2,0,0,2,0,1,1,3,1,2,1,1,1,0,3,0,2,0,2,0,3,2,2,3,0,1,0,1,0,0,3,0,2,1,0,0,1,0,0,3,1,3,2,0,0,2,1,0,1,2,1,10,3,6,,1,,7,,0,4,,2,,2,1,2,2,2,2,3,2,,1
1876,2,4,4,1,1,1,4,1,1,1,1,2,4,2,3,0,1,1,0,1,0,0,0,1,0,0,1,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,3,6,19,2,,3,,0,4,,4,,2,2,2,2,2,2,2,1,,1
3004,3,4,1,2,4,2,3,1,2,3,3,3,3,2,3,0,1,1,1,1,2,1,1,0,1,0,0,3,1,2,3,1,2,2,3,1,3,1,2,1,3,1,3,3,2,3,2,1,1,2,2,0,2,3,1,0,3,0,1,3,1,2,3,0,0,3,3,0,1,2,1,10,3,6,20,1,,7,,0,4,,4,,2,1,2,1,1,1,1,3,,1
1740,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,1,0,3,1,1,1,3,0,0,1,0,1,0,3,1,3,2,0,0,2,1,0,1,1,0,2,2,3,0,1,1,1,1,0,2,2,1,10,3,6,19,1,,"2,3",,0,4,,2,,2,2,2,2,2,2,3,2,,1
3016,1,4,1,1,4,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,1,1,2,2,1,0,2,3,2,1,2,2,1,2,0,1,1,0,3,0,2,1,1,0,1,0,0,3,1,2,1,1,0,1,3,0,1,2,1,10,3,6,18,2,,4,,0,4,,"1,4",,2,2,2,2,1,2,3,1,,2
1891,4,4,3,3,2,3,4,1,1,2,3,4,3,1,4,0,0,0,0,2,2,2,2,2,2,0,2,4,3,3,0,0,2,0,3,0,3,0,0,3,2,2,3,1,0,1,3,0,0,0,3,0,1,0,0,0,3,0,0,0,0,2,3,0,2,2,0,0,0,2,1,10,3,6,21,2,,7,,0,4,,1,,2,2,2,2,2,2,2,4,,2
1745,3,4,1,1,2,4,1,4,2,2,1,3,2,2,4,1,1,1,0,1,2,2,2,2,2,0,0,3,0,3,2,3,2,0,2,3,3,0,0,0,3,3,3,3,3,1,3,3,3,3,3,0,0,3,1,0,3,0,0,3,0,2,3,0,0,3,3,3,3,3,1,10,3,6,18,1,,7,,0,4,,8,None,2,2,2,2,2,2,1,1,,1
1444,2,4,1,1,1,1,2,1,1,1,3,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,2,3,0,0,0,2,1,1,1,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,1,10,3,6,21,2,,"4,7",,0,4,,8,,2,2,2,2,2,2,1,4,,1
2409,4,4,2,1,1,1,2,2,3,1,1,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,10,2,6,18,2,,7,,0,4,,4,,2,2,2,2,1,1,1,1,,1
1490,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1,0,1,0,0,0,0,0,1,1,0,0,0,3,0,3,1,1,0,3,3,2,2,2,2,2,2,2,3,3,2,1,2,1,3,1,2,3,2,2,1,2,0,0,3,2,2,2,3,3,2,1,1,1,1,2,1,7,2,4,20,1,,2,,0,4,,3,,2,2,,2,2,2,1,3,,2
1088,4,1,2,4,4,4,2,2,2,3,4,4,2,2,2,1,0,0,0,1,1,1,0,0,0,0,0,3,0,2,2,0,1,0,2,1,2,0,2,0,3,1,1,3,2,2,1,3,1,3,3,0,3,1,0,1,2,0,0,2,1,2,1,2,0,1,1,1,1,2,1,10,3,6,18,1,,7,,0,4,,"1,2",,2,2,2,1,2,2,1,1,,1
7300,4,4,1,2,3,1,3,2,3,3,3,4,3,3,4,1,1,1,0,2,0,0,0,0,0,0,0,3,0,1,1,0,2,0,1,1,0,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,10,3,6,19,1,,"2,7",,0,"1,4",,4,,2,2,2,1,1,2,3,1,,1
1694,4,3,1,3,4,1,2,1,1,3,3,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,3,1,3,0,3,3,3,3,3,0,3,3,3,2,3,1,3,3,2,0,3,1,3,3,3,3,3,3,0,3,3,3,3,2,1,10,2,6,20,1,,6,,0,4,,4,,2,2,2,2,2,2,2,2,,1
1818,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,0,1,1,1,0,0,2,1,1,1,0,0,1,1,1,1,1,1,2,1,2,1,1,0,2,2,1,10,3,6,18,2,,7,,0,4,,4,,2,1,2,2,1,2,1,1,,1
5239,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,2,18,1,,2,,0,4,,4,,2,2,2,2,2,2,3,2,,2
1810,3,2,2,1,2,1,1,1,1,1,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2,0,3,1,2,0,2,0,3,0,2,3,1,0,1,2,1,0,2,0,2,0,1,0,1,0,0,2,1,1,2,0,0,1,1,0,0,2,1,10,3,6,18,1,,7,,0,4,,4,,2,2,2,2,2,2,1,1,,1
2040,1,4,3,1,2,1,3,2,3,1,2,1,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,2,0,1,0,0,0,1,0,1,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,3,6,18,1,,4,,0,4,,4,,2,2,2,1,1,2,1,1,,1
1211,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,1,1,1,1,1,1,0,1,1,0,1,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,10,2,6,19,1,,7,,0,4,,8,Catholic ,2,2,2,2,2,2,2,1,,1
1472,2,4,3,1,1,1,3,2,3,1,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,1,1,0,2,0,2,0,2,0,3,0,1,2,0,0,0,2,2,2,3,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,2,1,10,3,6,18,1,,4,,0,4,,,,2,2,2,2,2,2,2,5,"First year at UO, with an AA from high school. ",1
2727,2,4,1,1,1,1,1,1,2,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,3,1,3,0,1,1,3,3,0,0,1,1,0,0,0,1,1,1,1,0,0,2,0,0,3,1,0,1,1,1,0,0,0,1,2,1,10,3,6,21,2,,7,,0,2,,1,,2,2,2,2,2,2,1,3,,1
3540,4,4,4,1,1,2,1,4,2,3,3,4,4,2,4,1,1,1,0,0,2,1,2,0,2,,2,3,0,2,0,0,1,1,2,3,1,3,1,0,2,0,3,3,1,3,0,0,2,2,3,0,1,0,1,0,0,1,0,2,0,1,3,3,0,3,1,0,0,2,1,10,3,6,19,1,,7,,0,"2,7",questioning,7,,2,2,2,2,1,2,1,1,,2
1959,3,2,2,3,3,1,1,4,4,1,1,1,1,2,2,1,1,1,0,0,2,2,2,2,2,1,1,3,2,1,0,0,0,0,3,1,0,0,0,0,3,0,0,3,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,10,3,6,18,1,,4,,0,4,,,,2,2,2,2,2,2,2,1,,1
4071,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,3,0,2,3,0,3,0,1,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,3,6,19,2,,4,,0,4,,4,,2,2,2,2,2,2,2,1,,1
1211,3,2,2,1,3,1,1,1,1,1,2,2,3,2,1,0,2,0,0,0,2,2,0,2,2,0,1,1,1,2,2,0,0,0,3,0,2,0,1,2,3,1,2,3,0,0,0,2,2,0,3,0,0,0,2,0,1,0,0,0,1,2,0,0,0,1,0,0,0,2,1,10,3,6,18,1,,7,,0,4,,8,no religion,2,2,2,2,1,2,1,1,,2
1348,3,1,1,2,4,1,1,3,3,4,3,3,4,4,3,1,0,1,1,2,1,1,2,0,0,0,0,1,0,2,0,1,1,1,3,3,1,0,3,1,3,2,3,3,1,0,3,1,2,1,2,2,1,0,0,2,1,1,0,3,2,1,3,0,0,3,3,2,2,2,1,10,3,6,18,1,,7,,0,4,,4,,2,2,2,1,1,2,1,1,,1
1641,3,4,3,1,1,1,1,1,3,1,2,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,3,0,1,0,0,0,2,0,2,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,10,3,6,18,1,,7,,0,4,,4,,2,2,2,2,2,2,1,1,,2
2172,4,3,2,3,3,1,1,1,1,2,3,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,3,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,10,3,6,18,1,,7,,0,1,,4,,2,2,2,1,1,2,3,1,,1
271838,4,3,3,2,4,1,1,3,4,1,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,1,3,1,3,2,1,2,2,1,3,1,3,3,2,1,1,1,3,1,3,1,3,3,2,1,2,0,0,2,0,2,3,1,0,3,3,0,1,2,1,10,3,6,18,1,,7,,0,4,,4,,2,2,2,2,2,2,2,1,,1
281326,3,4,1,2,2,1,1,3,1,1,3,2,3,3,3,0,0,0,0,1,1,0,0,1,0,0,0,2,1,2,3,0,0,0,3,1,2,1,2,0,1,1,3,1,3,3,1,1,0,0,2,1,2,2,0,3,1,1,0,3,0,0,1,0,0,1,2,1,0,2,1,10,3,6,18,2,,4,,0,4,,8,,2,2,2,2,1,2,1,1,,2
179979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273998,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,3,2,0,2,2,3,0,1,2,1,0,2,2,2,1,3,1,0,0,0,1,1,2,2,0,1,2,2,0,0,0,0,1,2,2,3,0,0,2,2,0,1,1,1,7,2,6,19,1,,4,,0,2,,8,,2,1,2,2,2,2,1,2,,1
3082,4,3,4,1,4,1,3,4,4,2,4,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,3,0,3,3,0,3,3,3,1,0,3,3,3,3,3,3,1,1,1,0,3,0,3,2,3,2,1,2,0,3,0,2,3,1,2,0,3,3,1,2,1,10,3,6,18,2,,4,,0,4,,4,,2,2,2,2,2,2,1,2,,1
15597,3,2,2,2,2,1,1,2,1,2,3,2,2,1,2,0,0,0,0,0,1,1,0,0,0,1,1,4,0,0,1,1,1,0,0,0,1,0,1,0,0,1,2,1,0,0,1,2,0,1,3,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,2,1,10,3,6,20,1,,2,,0,4,,4,,2,2,2,2,2,2,1,3,,2
4954,3,2,2,1,4,1,1,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,2,2,2,4,2,3,3,0,2,0,1,0,2,1,0,3,1,0,3,2,1,1,2,3,3,3,3,3,0,1,1,0,1,3,3,2,2,2,2,3,2,0,2,0,0,2,1,10,3,6,18,1,,3,,0,2,,1,,2,2,2,2,2,2,1,1,,1
2684,3,2,1,1,3,1,3,1,4,1,2,3,2,3,2,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,3,3,0,3,0,1,1,2,1,3,0,2,3,0,2,0,1,0,1,3,0,0,2,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,2,1,10,3,6,,1,,7,,0,4,,2,,2,2,2,2,2,2,1,5,I am a transfer student holding second-year status.,2
3628,2,1,1,1,2,1,1,3,1,1,1,1,1,1,4,0,0,0,0,0,0,2,0,0,0,0,0,3,1,1,0,0,1,0,2,1,0,0,0,0,1,0,2,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,2,1,10,3,6,23,1,,5,,1,4,,,,2,2,2,2,2,2,1,3,,1
62538,3,2,1,1,1,1,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,3,0,3,0,1,2,2,0,3,1,0,0,0,0,0,0,2,1,1,2,0,0,2,1,0,2,0,1,2,0,0,2,1,0,0,2,1,10,3,6,20,1,,"2,7",,0,4,,2,,2,2,2,2,2,2,1,5,Transfer junior,2
1565,3,3,4,1,2,3,,2,3,3,4,3,4,3,2,0,1,1,0,1,0,0,0,0,0,2,2,4,1,3,2,0,3,1,3,2,3,0,3,2,3,2,3,3,2,2,2,2,3,3,3,2,3,2,1,0,3,3,3,3,1,3,3,3,0,2,3,2,2,2,1,10,3,6,18,1,,4,,0,4,,8,Catholic,2,2,2,2,2,2,2,1,,1
3032,3,2,2,1,3,1,3,3,4,3,3,3,3,3,4,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,1,0,1,1,3,1,1,1,1,1,3,1,3,3,1,2,2,0,2,3,3,0,3,3,2,0,0,0,0,2,2,3,3,2,1,3,1,1,1,2,1,10,3,6,19,5,,"4,7",,0,2,,4,,2,2,2,2,2,2,2,2,,1
2187,4,3,1,2,3,1,2,3,2,2,2,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,1,1,2,0,0,0,1,0,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,1,0,1,3,2,1,10,3,6,21,2,,"5,7",,0,4,,2,,2,2,1,2,2,2,3,,,1
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58219,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,2,1,3,0,0,3,0,1,0,0,2,1,0,1,3,0,1,0,0,0,3,0,1,3,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,1,10,3,6,20,1,,7,,0,4,,4,,2,1,2,2,2,1,1,3,,1
2172,4,2,1,1,2,1,1,2,2,2,2,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,2,2,0,1,0,0,2,0,3,2,0,0,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,10,3,6,18,1,,7,,0,4,,1,,2,2,2,2,1,2,3,1,,1
1995,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,3,0,0,2,1,10,3,6,18,1,,7,,0,4,,2,,2,2,2,2,2,2,1,1,,2
2553,2,1,3,1,2,1,2,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,2,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,3,6,19,1,,7,,0,4,,4,,2,1,2,1,1,2,1,1,,2
2372,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,4,1,1,0,0,1,0,1,0,2,1,1,0,1,0,2,0,0,0,1,1,0,2,3,0,0,3,0,0,3,0,0,0,1,1,1,1,0,0,0,0,0,2,1,10,3,6,20,1,,4,,,2,,1,,2,2,2,2,1,2,1,2,,1
1444,2,4,1,1,1,1,1,3,2,1,1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,2,0,3,1,2,0,2,1,2,2,2,2,0,1,1,1,1,0,2,0,1,1,0,0,1,0,0,1,0,3,2,0,1,3,2,0,1,2,1,10,3,6,20,2,,7,,0,4,,1,,2,2,2,2,2,2,1,3,,1
3159,4,4,2,1,2,1,3,1,2,1,3,1,2,3,1,0,1,0,0,2,2,2,2,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,10,3,6,20,2,,7,,0,4,,4,,2,2,2,2,2,1,3,3,,1
1520,4,3,3,2,3,2,3,2,4,3,3,3,4,3,3,0,1,0,0,0,0,0,0,1,0,0,1,3,2,2,0,2,0,2,1,1,1,1,2,1,3,0,1,2,2,0,1,1,1,0,1,1,1,1,0,0,2,1,0,2,2,1,3,1,0,2,1,2,1,2,1,10,3,6,23,2,,7,,0,3,,1,,2,2,2,2,2,2,2,2,,1
1395,3,3,1,1,2,1,1,1,1,1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,0,0,0,3,1,2,2,0,0,0,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,10,3,4,18,2,,7,,0,4,,4,,2,1,2,2,2,2,2,1,,1
1675,4,3,1,1,3,1,1,1,1,1,4,3,3,4,1,0,0,0,0,2,2,2,2,2,2,0,1,3,2,0,2,2,0,1,3,0,3,1,3,0,3,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,10,3,6,19,1,,2,,0,4,,3,,2,2,2,2,2,2,1,2,,1
3292,3,3,2,2,2,3,2,2,2,3,2,3,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,0,3,1,1,2,2,0,3,1,3,3,0,2,1,0,1,1,3,0,0,1,1,0,2,0,0,3,2,1,2,1,0,1,2,2,1,2,1,10,3,6,18,1,,7,,0,4,,8,spiritual,2,2,2,2,1,2,3,1,,1
